honestly, I just do it for the bitch mob,offensive language
hope gezus gets shot in his faggot head #houston #nbombs,hate speech
hope this bitch is prepared for the aftermath of what she did,offensive language
how many fingers does a bitch gotta break so mother fuckers will stop taking my god damn lighters,offensive language
how many of U hoes bad ass little kids dont their medication and cut up in school every week?,offensive language
how you insecure but a hoe? TF,hate speech and offensive language
how you settin  trends when you re rappin about wearing the same shit everyone else is wearin and rappin about? This mixtape is trash yo,offensive language
hungrier then a ho,offensive language
i aint worried about a nigga takin my bitch.,hate speech and offensive language
i am one of those people who needs reassurance so damn often, that i m not the ugliest bitch in the world.,offensive language
i been fucked that hoe she a nobody,offensive language
i bet yo bitch try n slide once i let my hair down,offensive language
i can be a sweetheart honestly, but being a bitch is my specialty,offensive language
i find it funny when fags write looking for bf on a grindr ap. LOL thats a fucking ap dumbass.,hate speech and offensive language
i get what that girls point seems to be but colored people died during the holocaust and 9/11. ((if that s a picture of the holocaust idk)),hate speech
i got 3 in a 24 ounce bitch,offensive language
i got some retarded ass friends, but i love em tho they make my life nicer.,offensive language
i gotta team of hoes like pat summit..,offensive language
i hate hoes.,hate speech and offensive language
i hate my manager so much she makes me wanna throw silverware at her stupid bitch ass,hate speech and offensive language
i hate the whole, slut, hoe, thot talk lol given what i m sure people s personal inboxes and late nights look like,offensive language
i have to be the taller older bitch,offensive language
i havnt fought a bitch ina minute. .cant wait.,offensive language
i head butted a bitch in the club. Lmao she tried to play it off. Bitch i know your head hurts!,offensive language
i like chillin  with yo bitch I like fuckin  her,offensive language
i listened to dedication 4 about three times exactly, any more than that gon make you a pussy eater #subsciously,offensive language
i love bad bitches thats my fucking problem,offensive language
i love how when it was airing everyone loved kill la kill but i was like no its fucking trash and now everyone who loved it hates it,offensive language
i might need to get some hoes,offensive language
i need one of these around the world twitter bitches cause these local facebook hoes aint cuttin it lol,offensive language
i need some claritin clear in this bitch,offensive language
i need to go to the mexican flea market and grab some fake gucci sandals so i can stunt on you hoes,offensive language
i never knew a mother so heartless and such a bitch, if it were my mother she would have been popped on foh,offensive language
i really hate when hungry bitches put dick between friends. i swear yall should get beat the fuck up. ill show you friends.,offensive language
i really want an xbone now and if you said i would say this a week ago i would call you a super retard,hate speech and offensive language
i reblogged them to mock her god bless,offensive language
i saved a bird yesterday.,neither
i still don t understand why bitches at my high shool would put on false eyelashes every fucking day,offensive language
i think if my girlfriend were to get locked up shed be the first one raped. #pussy,offensive language
i think im addicted to naked pictures an sittin talkin bout bitches we almost had,offensive language
i thought garbage men were supposed to bring trash to the dump but they wouldn t take me ha ha ha. self depreciation ftw.,offensive language
i wanna go to the ghetto club tonight.,neither
i want a dyke clique,offensive language
i was emo ok emosquad2k10 get on my level bitch,offensive language
i was enjoying nicki minaj s song anaconda until she said fuck skinny bitches. lol nah bitch fuck you,offensive language
i was gone for 2 days don t her bitch ass miSS ME,offensive language
i was lit den a bitch last night,offensive language
i was never mean to you after we broke up ,you keep making me seem like an ass. i never went off to party and fuck bitches,offensive language
i was pulling for the #redskins in that one,neither
i was such a teacher s pet in elementary school. like i brought them cookies and brownies and gave them hugs. im ashamed,neither
i wish i was lesbian so i wouldn t have to deal with bitch boys but mostly bc girls are rlly hot,offensive language
i wonder why girls can call eachotha bitches they cool with it but when a nigga call dem one mfas all out they Body #DONTGETIT,offensive language
i wont get catfished anymore tho bc im no longer trying to stick myy pp into Twitter hoes,offensive language
i d go to jamaica n attend those wild dancehall events, to jus five star frog splash a bitch off a tree n get on #WSHH,offensive language
i d rather sit alone than fuck w/ iffy bitches.,offensive language
i m also looking to hire full time bitches,offensive language
i m sorry but if you don t eat seafood solely by the fact that it s from the ocean, you are seriously an unrespectable pussy.,offensive language
i m sorry i called you a gap-toothed bitch, its not your fault you re so gap-toothed,offensive language
i ont neva chase hoes they move to slow i let em chase me,offensive language
iMessage so trash,offensive language
id look real retarded trynna hi 5 myself , so ill just do it in my head,offensive language
idgaf bout no basic bitch,offensive language
idk what planet this bitch works on but on planet earth, following my supervisors instructions does not mean im being resistant,offensive language
if a bitch don t like me, somethin  wrong wit da bitch,offensive language
if a girl a hoe but she aint stealing anyones man then stfu,offensive language
if anyone reviews a 5 game loan player you are a cunt shouldnt be doing 5 game reviews especially at the start of FIFA,offensive language
if i were to die and be resurrected as an animal id be a howler monkey,offensive language
if ice jj fish gets all these looks , who really trash me or him,offensive language
if ive ever been a faggot to you let me know and ill change :),hate speech and offensive language
if someone thinks you have hoes, they just saying that cause either they wanna be one or be the only one,offensive language
if u dolled up I got the voodoo 4 u bitches,offensive language
if u don t buy the box of colored goldfish you r a racist tbh,neither
if u eat fried eggs and leave the yolk entirely yellow ur a disgrace and also nasty,offensive language
if uckin love freebees like pom I m so duck to have here in hm life,offensive language
if yo girl doesnt swallow kids, that bitch basic!,offensive language
if you can fuck my bitch, cause nigga i m the shit I ll salute ya,hate speech and offensive language
if you delete tweets over one hour after you tweet them, you are a gigantic pussy,offensive language
if you re into unlocking badges/stickers online you should have to wear them around in real life so the rest of us know what a cunt you are.,offensive language
if you re only way of trying to make me feel bad is by calling me a fat bitch, whore, etc. then you should rethink your life.,offensive language
if your trying out for Non-contact hockey dont call anyone else a pussy,offensive language
if youre not cheering for mexico youre a little bitch,offensive language
iggy wanna be black so bad. ur a white widow hoe,offensive language
ik I look good and all but dam bitches stop making it obv your staring at me loll,offensive language
ill call you bitch for short as a last resort and my first resort,offensive language
im a dope ass nigga and these bitches hella sober,offensive language
im a hoe for forgetting my umbrella,offensive language
im genuinely getting mad at this children s video game about mickey mouse and darkness and big keys,neither
im gonna hold this bitch to his word,offensive language
im watching you re next and this bitch just tried running outside and got her neck sliced,offensive language
im wearing a sweater and it s ike 80 degrees in my house,offensive language
im weeaboo trash,offensive language
ima beast dese niggas food so ima jus eat dat, if dat pussy bad big poppa gon beat dat,hate speech and offensive language
ima boss ass bitch bitch bitch,offensive language
ima groovy type nigguh,offensive language
ima knock da pussy out like fight night,offensive language
imagine if white people said my honkey instead of my nigga lol,hate speech and offensive language
imma hit the ground work in the pussy 

she gone come back everytime,offensive language
imma tall dread head wit a fat face

bitch do better,offensive language
in fucking mexico bitches,offensive language
in real life and online I follow that. sorry folks but just cause I look like a border hopper don t mean I am one. born and raised here,hate speech
inb4 you unfunny nigger kill yourself,hate speech
ion care who my niggas date b if the bitch make you happy and you cool with her then do you,offensive language
ion have hoes so really you have no reason to worry about me cheating. if anything ill cheat on you with my left hand lbr,offensive language
ion like papoose but he went in lol,neither
ion sell vics no mo
ion drink lean no mo
bitch ion even smoke tree no mo,offensive language
is it ghetto to grease yo scalp at work,offensive language
is money over bitches,offensive language
is the bitch in the new transformers hot?,offensive language
it is my God given right to have white bitches,offensive language
it means that im following orders and being subordinate. sue me, ya dyke,hate speech
it s a brand new day and the birds they chirpin,neither
it s amazing what hood bitches wear I they body and in they head,offensive language
it s awesome when people you ve known for years talk trash about you behind your back and then ask you for favors later. truly awesome.,neither
it s everything to cut that bitch off,offensive language
it s gotten to the point where I literally don t care and I m gonna start punching bitches if they don t move in the hallway,offensive language
it s so weird outside. it s like yellow.,neither
its been 5 years and this bitch still thinks im over how she did me over. I dont think so. *decline*,offensive language
its either a gun, a sandwich, or both. details looking really fuzzy right now and i don t trust any police department in MO,neither
ive went through 50 fags in 5 days, not very happy #sad,hate speech and offensive language
jackie peyton you are a fucking bitch. omg I love you though. damn thats the best shit you pulled,offensive language
jacobs just like stfu bitch,hate speech and offensive language
janet Jackson s nip slip #iconic,offensive language
jesus christ youre a fucking retard if you believe in Mercurian retrograde affecting your life,hate speech and offensive language
jig levitating for lousiville,offensive language
just got done biking with my dyke,offensive language
just made TMobile my bitch,offensive language
just noticed some trash on my notification page i had to clean up,offensive language
kicking this bitch to the curb bruh.,offensive language
killers don t pillow talk.. wit dey bitches,offensive language
kit kats trash,neither
kush god bitch,offensive language
kyle im hungry, quit talking and let s go hoe,offensive language
label me a hoe,offensive language
last thought before bed: in  92 we had a mock election in 3rd grade and i voted for Perot. maybe i related to his really big ears, idk.,neither
last words to a bitch nigga  why you lie ,hate speech and offensive language
late upload bitches,offensive language
laughing on the inside thinking that s what yo bitch ass get, fuck boy.,offensive language
leaving no hope for these hoes.,offensive language
let the hoe ass falcons get steven wackson and our 1st rd pick,offensive language
life is ya professor better know that bitch is gone test ya,offensive language
like look at this annoying little 17/18 year old asking for a ride haha fuck her poser bitch ass,offensive language
like a bitch pic is flirting nowadays,offensive language
like a bitch wit no ass u ain t shit,offensive language
like if you are going to be a sensitive lil bitch, do not talk to me.,offensive language
like. animal crackers are legit the best snack,neither
lil bitch,offensive language
lil spook and yung lean and robb all night,neither
lil stupid ass bitch,offensive language
lmao slow new day for madonna fans huh? collaborating with Siri? haha that sounds retarded. so she may oray not use a sound sample.,offensive language
lol if you hate me i really dont give a shit because i ve either done nothing to you bc you re just a bitch,offensive language
lol ok cunt,offensive language
lol stupid ass bitch I don t fuck w/ you,offensive language
lol they replaced the big yellow chicken with Homer,neither
lol unfaithful hoes,offensive language
loner.. stoner.. tell yo bitch to bite da boner,offensive language
looks like my highlight of the night will be getting Lewis and having a quick fag outside work #shite,offensive language
lost a couple online matches in nhl14. bitch hit me with her car. dad ate my pizza. just one of those days,hate speech and offensive language
love females but hate bitches,offensive language
loves how Day Timers always come with coloured maps and distance charts. It makes me feel far more important then I actually am.,neither
lrt I just did
im saddened bc she been tweeting like a hoe,offensive language
lrt turnup lil bitch,offensive language
maddie, karissa, Ireland, cierra and I have gotten so close I d kill a bitch for them tbh,offensive language
making sweet love to my hand cause i cant buy a hoe tonight,offensive language
making the shittiest pigs in a blanket but they re gonna be good. i m not tryna impress Gordon Ramsey s bitch ass i m trying to make poop.,offensive language
man I gotta hang out with snoop lion aka nemo hoes,offensive language
march is about to get mad! #marchmadness #collegehoops #indiana #iubb #hoosiers,neither
maybe bitches will stop talking about this dude omari one day,offensive language
me loving a hoe is ah No No,offensive language
me: *complains about suburban white girls*
suburban white girl: you re a bitch
me: ok u literally just proved my point,offensive language
might have to play the b2k tonight for my black hoes you know i still care about yal,offensive language
might walk to Dunkin donuts, i want a Oreo coffee coolatta.,neither
mimi trash lol,neither
money before bitches, bc bitches follow money.,offensive language
money hoes and clothes,offensive language
mother fuxker the devil is ah lie bitch I m the truth,offensive language
my NECK! my BACK! Lick my pussy and my crack!,hate speech and offensive language
my bitch look like a black barbie n nigga imma ken doll breath smellin like filet mignon and menthols..,offensive language
my bitch stay my bitch so don t look she keep that pussy tucked,hate speech and offensive language
my bitches getting even badder,offensive language
my brothers asshat friends think it s okay to vandalize our property because he s a racist wana be redneck.,offensive language
my chick badder than your basic bitches,offensive language
my dad s a fuckin dick bitch i made your ass supper you re not allowed to come home mad,offensive language
my drugs are green my bitches white,offensive language
my flow sicker then then the bitch magic Johnson was lickin,offensive language
my girlfriend, I kid you not, eats bacon without dipping it into the tub of creamy butter I ve laid out. I m like what are you, a bird?,neither
my grandma got a rosta colored dress
it s so pretty She better let me borrow it,neither
my little sisters kik name is thot ass thot
why all my sister have to be freak hoes,offensive language
my mom tried to get me to buy beaner boots bc they were on sale like I m not in a mariachi band please stop.,hate speech
my nigguh wtf,offensive language
my right ear is throbbing harder than a virgins pussy,offensive language
my timeline looks thirsty bc all you basic hoes keep talking bout the same nigga that don t matter ctfuu,offensive language
n I cant even enjoy the reg House Hunters, which is 1 of my fav shows..because I know House Hunters International bitch ass comes on next,offensive language
nasty hoe,offensive language
need to get the sheriff Rick in here to show these pussy ass police officers who is boss.,hate speech and offensive language
neva been a bitch nigga you don t want them problems bro!!,hate speech and offensive language
never had I had a problem with a girl in my years of being in school but this otter looking twat better quit giving me looks,offensive language
never have I seen a toddler chug a water bottle so fast lol,neither
never lie
never cry
never die
we gone die
love my friends
love my hoes
yellow sluts 
call them gold,offensive language
never lie 
never cry
never die
we gone die
love my friends
love my hoes
yellow sluts
call them gold,offensive language
never trust a hoe,offensive language
never would I put bacon grease on my face and let a werewolf eat my face to save a bitch. nope nope nope!!,offensive language
nigga paybacks a bitch and bitch you been livin in debt with me,hate speech and offensive language
nigga u a cunt where yo fendi clutch,hate speech and offensive language
niggah 
hurry up,offensive language
niggas ain t playin a gram of defense man George need to tell these bitch ass niggas man up,hate speech and offensive language
niggas bugging if they think my bitch ain t gunna tell me something, HA,offensive language
niggas living like hoes dats why dey dying bout nothing,offensive language
niggas need to learn to ride for there homies, not for the crew hoes smfh.,offensive language
niggas not stepping up they still tryna get back in the day kinda pussy lol,offensive language
niggas stay with insides over some hoe shit,offensive language
niggas talk bout hoes, but the same hoes be in their beds at night ctfuu,offensive language
niggas w/ bitch mentalities is a no go .,offensive language
niggas wait in line for jordan releases, puttin they life on the line, jus to impress some bitches,hate speech and offensive language
no bitch I did not want to wear makeup,offensive language
no im not weezy bitch im wheezy from that chronic cough,offensive language
no lie tho i m weak for a pretty bitch. have me doing all type of shit that ain t really me.,offensive language
no need to be a bitch.,offensive language
no paper hoe, but you can have some more of me,offensive language
no pills jus weed kill dat pussy all night damn right sho u right,offensive language
no pillz jus weed kill dat pussy all night, damn right show u right,offensive language
no youre a fucking retard thats gonna get fucking date raped at a frat tonight. have fun with those repressed memories,offensive language
nobody bout their actions, you all pussy,hate speech and offensive language
nobody likes bloody nips!,offensive language
nobody understands me besides my day 1 bitch, please come back bc I m tired of these females thinking they know me.,offensive language
not even sorry lmao growing up not having shit and STILL having to work for shit i deserve and seeing bitches get whatever pisses me off,offensive language
not in the business of submitting to no bitch bruh bruh.,offensive language
note to self: boiling water hot, monkey brain,neither
now I have to clean up a dead bird and pieces of glass,offensive language
now time to find the monkey term scripts!,hate speech
nvm it s all good nothing is wrong with bitches ((:,offensive language
o unpunished. This has been the view for many thousands of years in civilised and uncivilised society.,neither
oh damn dis bitch found out her baby dead and now she s gonna torture the murderer lmao how fun,offensive language
oh well. he s a fag anyways.,hate speech
okay but how many people really care if you can see a girls nips through her shirt,offensive language
okc nigguh,hate speech and offensive language
old fellas water froze in that funeral home. he got it unthawed and wants me to help get his pump going again, that place spooks me man..boo,neither
omg dr cruz is now reminding me of Mary Ann Moreno. bitch swooped in out of nowhere and changed the dress code. no dark scrubs or sweaters,offensive language
omg this movie #schooldance is str8 up retarded, lil duval actually taller den kevin hart, n mikepps is a dayum principal,offensive language
on some field nigger shit,hate speech and offensive language
on the first day of school, my backpack had no paper and no books. all it had were 4 granola bars, a brownie, and a bag of cookies.,neither
on the low, wassup with you hoe?,offensive language
one big lecture hall full of bitches in sequins limited too tank tops,offensive language
one day im like harry styles is so hot the next day is who tf is this faggot,hate speech and offensive language
one deep in my phantom ghost, bad bitch with me excuse me where my manners go,offensive language
one fly ass bitch,offensive language
one man s trash is another man s wife.,neither
one of my cats killed a baby bird and a cardinal,neither
one of the managers tried me talking about stay till 2am and aint nobody ordering. i walked SHMOOVE out that bitch,offensive language
one time for the illest bitch alive,offensive language
one time for the real niggas , two times for the bad bitches .,offensive language
one you re annoying. two you a damn hoe. three you ain t about to do a thing. must we go on.,offensive language
only lesbians get their nips pierced ew,hate speech and offensive language
only like bitches ran for homecoming but like 20 running for prom,offensive language
ooh girl cute face but yellow teef. lol,neither
oops:  constitutionalists  #teabaggers in #mississippi forgot ratify a centerpiece of the constitution: 13th amendment banning slavery.,hate speech and offensive language
ouh she got da spider pussy!,hate speech and offensive language
ow my stomach hurts like a bitch,offensive language
pancakes trash,hate speech
paper ova pussy,offensive language
pay back a bitch aint it,offensive language
paybacks a bitch and bitch you ve been livin in debt with me,offensive language
people be shooting their guns around here late as fuck got me thinking they tryna shoot my black ass 4 jammin jiggaboo music,hate speech and offensive language
pinto grigio dreams turned into moscato reality,offensive language
please tell this bitch I m subbin her, ik one of you faggs on here fuck with those lames, shit I m blocked or I would lol,hate speech and offensive language
pls stop gassing fat hoes,offensive language
pockets hella empty but these bitches steady choosing.,offensive language
pony tail 
red nails 
still in school bitch,offensive language
praying for a bitch,offensive language
pregnant at the same time and bitches think that s cute,offensive language
procrastination is a bitch,offensive language
pull out my bank roll on y all bitches like whoa,offensive language
punch a bitch on her lip hahaha,offensive language
push a bitch out a car like im Gucci Mane bitch !,offensive language
pussy,offensive language
pussy aint shit but a product you either gonna get onna muscle or you gotta pay,offensive language
pussy ass bitches,hate speech and offensive language
pussy ass people with guns and knifes, foh i appreciate the people still willing to throw hands ^_^,offensive language
pussy boy gone die a bitch,offensive language
pussy causes wars.,offensive language
pussy is a joke you can either get it or not get it.,offensive language
pussy on my mind - bow wow,offensive language
pussy put his ass to sleep,offensive language
pussy so good got me running through the hood,offensive language
pussy so good i juss save that shit for lataa,offensive language
pussy,money,weed all a nigga need,offensive language
quitting showed me who my true friends were and it showed me all the ones who were the two faced bitches :),offensive language
quote this with your best racist comment i need them for this white bitch comin at my black side llab,hate speech and offensive language
rams finna smack steven wackson bitch ass,offensive language
random running dogs in the ghetto,neither
real nigga shit she wanna be a righteous young rich nigga bitch,hate speech and offensive language
really bitch,offensive language
really tired of having a constant bitch face,offensive language
red meat trash,neither
remember going out to actually freak a bitch? yeah that vibe is back.,offensive language
remember when the dude who played young ned followed my youtube channel. this was when i actually used my youtube for more than favorites,neither
respect the birds. peace in pieces.,neither
retard.,hate speech and offensive language
retweeting ah bitch tweet is flirting nowadays,offensive language
same hoe that said i couldnt get it tryna kick it,offensive language
sarcastic cunt, yes,offensive language
seriously these animal crackers have a slight fruit loops aftertaste. its really fucked up, it should not be this way but it is.,offensive language
seriously, who cares what color somebody is? that makes you a huge faggot in my book.,offensive language
she caught three nuts but she never catch feelings and bitch wit dat disposition we can count millions,offensive language
she let me play with her pussy then she lick it off my fingers.,offensive language
she on my mind, can t get this bitch off my mind.,offensive language
she was telling me about this kid who s soles of his shoes are falling off. I am going to get him some shoes. hope his parents don t get mad,neither
she s a hoe, she s a slut, she s a freak.,offensive language
sheryl crow being the bae,offensive language
shid, I thought it was legal to beat yo hoe.,offensive language
shit bitch nigga shit,hate speech and offensive language
shit piss fuck cunt cocksucker motherfucker tits,offensive language
shout out to the bitches who like gum i be chewing that shit,offensive language
showin more love to bitches fucked on the side,offensive language
shut up bitch,offensive language
sick and watching the Yankees game,neither
skinny young nigga n im finer than my bitch,hate speech and offensive language
slap a hoe,hate speech and offensive language
slap these hoes on the ass like we birthed em,offensive language
slay me lolz jk bitch I ll cut you #EMABiggestFans1D,hate speech and offensive language
slut whore hoe,offensive language
slut. specky. albino lesbo. wannabe player. dwarf. #coolcunts #absoluteyvile,hate speech and offensive language
smells meaty up in dis bitch,hate speech and offensive language
so cold ma nig,offensive language
so quit suckin on my dick and hop your fat ass elsewhere cuz i ain t tryna fuck with your globe ass bitch got her own orbit,offensive language
so to dodge them niggas dont brag dont boast dont flash for hoes dont sag so low thats how u end uo in correctional like u answered wrong!!,hate speech and offensive language
so uncivilized,neither
so whatcha say hoe you know im the hoe,offensive language
so y we ordering lunch at work to be delivered n it s like 10 ppl goin n n I m the only one wit a card n this ho gonna say..,offensive language
some call me the song bird of my generation,neither
some cunt go get me amber leaf and papers? cani be arsed walking to nisa #lazy,offensive language
some guy said I was wearing leggings and laughed and called me a fag. they re JEGGINGS, asshole.,hate speech and offensive language
some kid in an angry birds costume bumped into me and I fell over making something else fall over into something else which wobbled and..,neither
some prude bitch unfollwed me show me ur ugly face,offensive language
some rich pussy with some bullshit rich problem. (idea for an independent film),offensive language
somebody take these Oreos away from me before I eat the whole pack,neither
someone just called someone a bitch ass nigga on black ops,offensive language
son of a bitch. I hope I don t get the e- bola before I can ride my Harley at Sturgis.,offensive language
spoiled fucking bitches who get whatever they want need to step off and re-evaluate their lives,hate speech and offensive language
sprayed da vee wit peppermint oil hopefully dat fuckin spider leaves or dies.. I hope dat bitch dying slow right now,offensive language
spring break bitches,offensive language
stance socks trash,neither
stfu redneck white trash head ass,hate speech and offensive language
still got a hoes tho..,offensive language
stinky hoe,hate speech and offensive language
stroking otha niggas hoe is my hobby,offensive language
stupid ass hoe,offensive language
stupid bitch,offensive language
stupid cunts,offensive language
stupid fucking metal bird,hate speech and offensive language
stupid loose pussyed bitch,hate speech and offensive language
such a sucker for some Oreos,neither
sup bitches,offensive language
swat to the twat,offensive language
talk of the morning is hoes and rappers , damn yall talk about the same shit everyday,offensive language
talking crazy over the Internet is the same thing as doing it in person. don t try to be buddy buddy with me later on faggot fuck you.,hate speech and offensive language
teeth can make or break a person. you could be a 10 and have yellow teeth and immediately drop to a 2.,neither
tell me why nick cannon bout to invite wiz to wild n out an hit him wit the i fucked your bitch diss haha,offensive language
tell the hating niggah 
stfu,hate speech and offensive language
that bitch flawless af,offensive language
that finger to the face pose bitches do now a days, like chick no i wanna see those lips,offensive language
that hoe aint there anymore,offensive language
that hoe that you in love with? that s that hoe I mess around with,offensive language
that lil bitch released the exclusive shower photos between niggas. #trustisbroken,hate speech and offensive language
that pussy so wet I m calling it rain,offensive language
that was me trying to be mature about the subject. what kind of fucking pussies are you to bitch about a satirical tweet against asians?,offensive language
thats top off, pop off, im with my dogs like stewie griffin, bitches hear me they be like ooh he rippin,offensive language
the #genesis of my tna watching is so bad I can t even mock-live tweet it,offensive language
the big lips was in the ad bitch,offensive language
the birds out tonight,offensive language
the bitch loudly cheering for the netherlands at rosa mexicano does not seem to value her life,offensive language
the bitch mob is bad for your health,offensive language
the craziest hos for no reason on TV hands down are Teirra Marie (however ghetto way she spell it) and Siah s cute ass girl,offensive language
the fact that Soulja Boy on 2 dif reality shows wit 2 dif bitches..,offensive language
the jews gon be laughin at a nigga on Judgement Day when they see how ugly this bitch was,hate speech and offensive language
the microwave at work is broken, so my ghetto ass put a hamburger patty in the toaster to warm it up..,offensive language
the mom acts like a bitch doe like ok ur losing ur memory but don t be a cunt to ur daughter,offensive language
the niggas on twitter like I eat pussy and yada yada is the niggas with STI s and shit,offensive language
the only place I ever ask them to drive me is to the rave for shows and they fucking bitch about that,offensive language
the rams really dont wanna be trash, jeff fisher really bout it,offensive language
the receptionist im always forced to talk to is such a racist cunt. i called her for an error and she said she ll call me. 40 mins. nothing.,hate speech
the sassy clerk at the post office was curious why I was getting packages from Japan, bitch I m just buyin toys,offensive language
the seamstress gon do/MOB Action in this bitch, u meaningless to da crew!,offensive language
the things I do for this bitch smh,offensive language
the train station Harry s at is trash I ve been to the same Eurostar too they refunded my whole trip to Paris bc train accident,offensive language
the trash wheel has a twitter? and googly eyes?,neither
the type of pipe to put rhianna to sleep
excuse me that bitch been on my mind all week,hate speech and offensive language
them bitches are good lmao,offensive language
then yall tweet about not trusting hoes like that shit ain t common sense already,offensive language
there ain t one UNpregnant bitch in the world anymore Smh,offensive language
there was a bird on the back balcony, dead. with sadness I reflected on the fragility of life, put him in a bag, and threw him in the trash.,neither
there s 13 people in my house and they re all yelling pls god give me the strength not to beat a bitch.,offensive language
these bitches be wasting time on some ungrateful niggas,hate speech and offensive language
these bitches is running out of tricks pimping. barely catching my attention.,offensive language
these bitches singing this song tho -_-,offensive language
these hoes #superweak,offensive language
these hoes ain t loyal n these niggas ain t either!! fuck ah bitch get ah bird,offensive language
these hoes be lying to us nigga,offensive language
these hoes bout to prosper on cinegram #LORDWILLIN,offensive language
these hoes give it up now, shame i could see they cherry stems in the fucking street.,offensive language
these hos really be hatin on Draya fine ass,offensive language
these niggas out here bitchin tell em suck sumn these bitches see my vision tell em fuck sumn,offensive language
these pussy ass niggas ain t bout that life,hate speech and offensive language
they blame it on the alchohol but claim the truth come out when they drunk..they defend the hoe being a hoe, you backward ass mofos,offensive language
they made me put on basketball shorts now I look like a confused dyke mosh warrior,hate speech and offensive language
they probably hate me even more because not only do I look white (when I m technically a poc), but I have white hair now I m double cracker,hate speech and offensive language
they re working on a bill to prevent retards from voting. who knew retards COULD vote? things are starting to make sense now.,hate speech
third party keyboards on iOS 8 trash,offensive language
this bitch,offensive language
this bitch is weird she knows too much,hate speech and offensive language
this bitch just said id suck your dick if it was legal to my cat,offensive language
this bitch need to wake up asap lol,offensive language
this bitch said Bookie spend the night with me for a week Wait.. what? you got me fucked up lol,offensive language
this bitch think he care about her talents,offensive language
this could be my last breath
I ma take my time, cause I ma go out the same way I came in
Right by the pussy with nothin  on my mind,offensive language
this fat bitch was preaching like we have too many fat and lazy people!! haVE YOU SEEN A MIRROR WTF,hate speech and offensive language
this guy is the biggest faggot omfg,hate speech and offensive language
this hair screams bitch,offensive language
this ho on Lifetime cray,offensive language
this lady is probably like what the fuck does this bitch listen to,offensive language
this movie is actually good cuz its so retarded,offensive language
this one bitch dont feel the same no more an henny dont really kill the pain no moree,offensive language
this shit so trash lol,offensive language
this ugly bitch need to get a new name tho you don t look like me you don t have as much followers as me #killyouself zodiac killer bitch,offensive language
this why i need bitches,offensive language
those random kids who sit at the plaza all day with their shitty cars #faggots,hate speech and offensive language
thot hoe,hate speech and offensive language
timbs straight trash though,offensive language
time to start an Army of hoes,offensive language
to me niggas cheat on they bad bitches bc they think they can get more bad bitches, that one girl will give em a big ass ego,offensive language
today i start breaking in a new pair of docs have mercy on my soles,neither
tom ford probably fucking all these hoes,offensive language
too bad ur a pussy,hate speech and offensive language
too many bitches, not enough adults.,offensive language
top layer trash.,offensive language
top notch hoes get the most not the lesser,offensive language
trash af,neither
trash night tonight. I can already hear the sound of America s thriving economic sector out on the street, four wheels, one of them wobbles.,neither
trash show,neither
triple fudge brownie chunk ice cream #LifeChanging,neither
triple nipple ass hoes!!,offensive language
trust me, just set the alpha to 0. it s just as good (maybe better) than setting the visibility to false. now: fly on silver bird!,neither
tryna get grey to call off work but he s being a bitch lol,offensive language
turns out his ex-boss called him a pussy. he lasted a week and a day. You can call me anything, just don t touch. but I am not 25 anymore.,offensive language
type a bitch make u take her on 10 dates, then she give u da pussya and the shit weak. damn.,offensive language
u a hoe,offensive language
u a stupid hoe,hate speech and offensive language
u can tell yo bitch we some yung rich homies,offensive language
u know I came to stunt 
so drop that pussy bitch,offensive language
u know u watch too much gay porn when u refer to boy butts as man ass or boy pussy bc me in my head 24/7,offensive language
u should be here wit me bitch,offensive language
u stupid bitch,offensive language
u-bitch-u,offensive language
ugly hoe,offensive language
versace bird feeder,neither
wack bitches make me curve them,offensive language
walking dead gonna be so trash this season,neither
walking down the st and this girl with a guy past me and the girl says I m bout to turn dyke for her ctfuu classic,offensive language
wallah I fucking hate this fuckin mexican bitch so much.,hate speech and offensive language
want to catch my attention niggah throw up a dolla sign,hate speech and offensive language
watch out for these foul hoes and flagrant niggas!,hate speech and offensive language
we all went through so much shit together . I miss them bitches,offensive language
we dem birds.,neither
we in here turn up turn up wheres the bitches,offensive language
we live in a world where drake can steal your hoes and make fun of you, shit crazy,offensive language
we need to pile some hoes in the back of Ross  car,offensive language
we ont get head from hoes wit overbites..,hate speech and offensive language
wearing pajamas tonight 4 da gook 
UDigg 

Grey day,offensive language
weeknd makes songs for the hoes,offensive language
well ain t that a bitch,offensive language
what a broke niggah gone tell her.,hate speech and offensive language
what a clam shame,neither
what a hoe,offensive language
what a little bitch lol,offensive language
what a retard lol,hate speech and offensive language
what to do when your ear hurts like a bitch?,offensive language
what s wrong with bitches fuck nigga,hate speech and offensive language
when baylor wins im talking so much trash,offensive language
when bitches be tryna wash their shit on the low lol funny af,offensive language
when bitches change and start acting like the nigga they with &lt;&lt;&lt;&lt;&lt;&lt;,offensive language
when im there with a ghetto ass accent being shy as hell like,offensive language
when nino said cancel that bitch ill buy a new one &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;,offensive language
when the dude shoots his jiz in the bitches eye in silence of the lambs,offensive language
when ya name gain weight ya ex bitches cant let go,offensive language
when ya name gain weight ya ex hoes can t let go,offensive language
when yo song come on and you hit the blunt hard af cause that hoe go dat hard,offensive language
